mz_rt,b1,b3,FC_post_div_pre,p,log2_FC_post_div_pre,neglog10p,mz,rt,MPA,Cluster_ID,Cluster_features,Cluster_size
878.5903_7.305,9017.236336842458,10761.973104658675,1.193489080538746,3.71e-4,0.2551853669855329,3.430626090384954,878.5903,7.305,9352.432,878.5903_7.305,878.5903_7.305,1
880.6062_8.517,16170.349680750765,19432.952568223158,1.2017645228387488,0.019,0.26515423796787735,1.7212463990471711,880.6062,8.517,18005.146,880.6062_8.517,880.6062_8.517,1
881.6055_9.023,11084.549324883943,9083.241898099881,0.8194507175595056,0.00421,-0.2872709078206557,2.3757179041643317,881.6055,9.023,10160.712,881.6055_9.023,881.6055_9.023,1
882.6209_8.855,19854.838708428488,24142.14592635882,1.2159326137517474,0.0251,0.282063277712416,1.6003262785189618,882.6209,8.855,22032.3,882.6209_8.855,882.6209_8.855,1
883.5331_7.753,7900.012151903311,9985.29140615122,1.2639589932460438,0.0127,0.3379496587679936,1.8961962790440432,883.5331,7.753,8287.596,883.5331_7.753,883.5331_7.753,1
883.6211_9.976,16096.525244756007,13533.542091813322,0.8407741351645031,0.00216,-0.25020980670509085,2.665546248849069,883.6211,9.976,14458.555,883.6211_9.976,883.6211_9.976,1
884.5687_8.94,19543.454336453957,16985.08904988095,0.8690934958309317,0.00331,-0.20241670643692844,2.480172006224281,884.5687,8.94,16196.027,884.5687_8.94,884.5687_8.94,1
887.5991_9.03,9959.96906373372,7669.171720158339,0.7699995523162173,2.21e-5,-0.3770704878737986,4.655607726314889,887.5991,9.03,7920.222,887.5991_9.03,887.5991_9.03,1
889.617_9.974,11666.637840604806,9798.914133766346,0.8399090010030142,0.00755,-0.25169506570229583,2.1220530483708115,889.617,9.974,11167.535,889.617_9.974,889.617_9.974,1
896.6737_10.623,6466.530465593426,5430.1021482790975,0.8397242040644718,0.00408,-0.25201252266501606,2.38933983691012,896.6737,10.623,5967.279,896.6737_10.623,896.6737_10.623,1
911.6461_9.397,6680.762063112752,7951.7315845954445,1.1902431952337056,0.0156,0.251256380853377,1.8068754016455384,911.6461,9.397,7776.882,911.6461_9.397,911.6461_9.397,1
922.5774_7.695,7461.764312823035,8697.0961609323,1.1655549272691914,0.0244,0.22101699368312902,1.6126101736612706,922.5774,7.695,8539.49,922.5774_7.695,922.5774_7.695,1
923.6524_10.353,4364.482009082282,5773.068531738929,1.322738533398796,0.00136,0.40352791131516624,2.8664610916297826,923.6524,10.353,4510.3643,923.6524_10.353,923.6524_10.353,1
93.0344_0.646,42659.895508626505,26581.615606994186,0.6231055020193137,0.0183,-0.6824516389354454,1.7375489102695705,93.0344,0.646,13806.402,93.0344_0.646,93.0344_0.646,1
931.5514_9.582,4461.866077351501,3108.7113680377747,0.6967289726192456,5.77e-5,-0.5213305376454062,4.238824186844268,931.5514,9.582,3749.128,931.5514_9.582,931.5514_9.582,1
931.6162_9.999,5213.916766604721,6000.358646578629,1.1508351427876813,0.00477,0.20268118210866873,2.321481620959886,931.6162,9.999,5373.0566,931.6162_9.999,931.6162_9.999,1
939.6769_10.335,4260.902785969963,6197.418062192494,1.4544847356290243,2.34e-4,0.5405081558759197,3.630784142589857,939.6769,10.335,5425.626,939.6769_10.335,939.6769_10.335,1
945.6385_9.975,5982.941785034042,5065.814770803334,0.8467096877785365,3.88e-4,-0.24006069887969902,3.4111682744057927,945.6385,9.975,5593.762,945.6385_9.975,945.6385_9.975,1
950.6082_8.859,4480.363534492951,5597.804762195132,1.2494086069354289,0.00352,0.32124537349876847,2.453457336521869,950.6082,8.859,5106.84,950.6082_8.859,950.6082_8.859,1
958.5324_7.191,15969.8755219828,13836.319943959103,0.8664012393154334,5.81e-4,-0.20689278828351468,3.2358238676096693,958.5324,7.191,13717.266,958.5324_7.191,958.5324_7.191,1
960.7412_11.038,5313.514042357268,6175.701431817009,1.1622631242877532,2.32e-4,0.21693671687684102,3.6345120151091,960.7412,11.038,5853.717,960.7412_11.038,960.7412_11.038,1
961.6178_9.977,10345.661188113612,8928.867066515097,0.8630542702068857,0.0154,-0.21247681370257238,1.812479279163537,961.6178,9.977,9441.843,961.6178_9.977,961.6178_9.977,1
967.6322_9.976,8451.84728668609,7249.0565957665485,0.8576890175459917,0.00491,-0.22147344736190905,2.3089185078770313,967.6322,9.976,8126.435,967.6322_9.976,967.6322_9.976,1
986.5637_8.459,8964.788396425156,10388.88783910725,1.158854774893513,4.07e-4,0.21269978233368222,3.39040559077478,986.5637,8.459,10524.273,986.5637_8.459,986.5637_8.459,1
987.6318_9.987,10133.976537091916,11718.688082321509,1.156376081928876,0.00823,0.20961067404567713,2.08460016478773,987.6318,9.987,12320.72,987.6318_9.987,987.6318_9.987,1
