row ID,row m/z,row retention time,5101-b1-control_c18neg_82.mzML Peak height,5105-b3-lyc_c18neg_21.mzML Peak height,5112-b1-beta_c18neg_34.mzML Peak height,5107-b1-beta_c18neg_29.mzML Peak height,5105-b1-lyc_c18neg_76.mzML Peak height,5102-b1-control_c18neg_5.mzML Peak height,5101-b3-control_c18neg_66.mzML Peak height,5103-b1-lyc_c18neg_35.mzML Peak height,5104-b3-lyc_c18neg_32.mzML Peak height,5109-b3-beta_c18neg_81.mzML Peak height,5104-b1-lyc_c18neg_10.mzML Peak height,5108-b1-control_c18neg_71.mzML Peak height,5113-b3-beta_c18neg_47.mzML Peak height,5111-b1-control_c18neg_4.mzML Peak height,5109-b1-beta_c18neg_65.mzML Peak height,5111-b3-control_c18neg_39.mzML Peak height,5110-b1-lyc_c18neg_59.mzML Peak height,5102-b3-control_c18neg_33.mzML Peak height,5108-b3-control_c18neg_22.mzML Peak height,5103-b3-lyc_c18neg_63.mzML Peak height,5107-b3-beta_c18neg_28.mzML Peak height,5112-b3-beta_c18neg_56.mzML Peak height,5113-b1-beta_c18neg_53.mzML Peak height,5110-b3-lyc_c18neg_84.mzML Peak height,5114-b1-beta_c18neg_26.mzML Peak height,5114-b3-beta_c18neg_23.mzML Peak height,5122-b3-lyc_c18neg_75.mzML Peak height,5124-b3-control_c18neg_68.mzML Peak height,5117-b3-lyc_c18neg_2.mzML Peak height,5120-b1-beta_c18neg_72.mzML Peak height,5115-b1-lyc_c18neg_36.mzML Peak height,5125-b3-control_c18neg_51.mzML Peak height,5116-b3-control_c18neg_20.mzML Peak height,5126-b3-beta_c18neg_24.mzML Peak height,5118-b3-lyc_c18neg_9.mzML Peak height,5117-b1-lyc_c18neg_46.mzML Peak height,5123-b3-control_c18neg_40.mzML Peak height,5115-b3-lyc_c18neg_70.mzML Peak height,5122-b1-lyc_c18neg_14.mzML Peak height,5125-b1-control_c18neg_80.mzML Peak height,5123-b1-control_c18neg_11.mzML Peak height,5116-b1-control_c18neg_6.mzML Peak height,5120-b3-beta_c18neg_54.mzML Peak height,5121-b1-beta_c18neg_69.mzML Peak height,5121-b3-beta_c18neg_48.mzML Peak height,5118-b1-lyc_c18neg_57.mzML Peak height,5124-b1-control_c18neg_45.mzML Peak height,5119-b3-control_c18neg_58.mzML Peak height,5119-b1-control_c18neg_74.mzML Peak height,5127-b1-control_c18neg_30.mzML Peak height,PB2_c18neg_3.mzML Peak height,PB3_c18neg_4.mzML Peak height,PB1_c18neg_2.mzML Peak height,5131-b1-beta_c18neg_38.mzML Peak height,5135-b1-lyc_c18neg_12.mzML Peak height,5129-b3-lyc_c18neg_16.mzML Peak height,5131-b3-beta_c18neg_3.mzML Peak height,5134-b3-beta_c18neg_64.mzML Peak height,5133-b3-control_c18neg_15.mzML Peak height,5127-b3-control_c18neg_83.mzML Peak height,5126-b1-beta_c18neg_62.mzML Peak height,5136-b1-beta_c18neg_44.mzML Peak height,5133-b1-control_c18neg_27.mzML Peak height,5134-b1-beta_c18neg_42.mzML Peak height,5135-b3-lyc_c18neg_18.mzML Peak height,5128-b1-lyc_c18neg_8.mzML Peak height,5128-b3-lyc_c18neg_60.mzML Peak height,5136-b3-beta_c18neg_77.mzML Peak height,5132-b1-beta_c18neg_41.mzML Peak height,5132-b3-beta_c18neg_52.mzML Peak height,5129-b1-lyc_c18neg_78.mzML Peak height,5130-b3-lyc_c18neg_50.mzML Peak height,5130-b1-lyc_c18neg_17.mzML Peak height,QC2_c18neg_7.mzML Peak height,QC1_c18neg_1.mzML Peak height,QC3_c18neg_13.mzML Peak height,QC4_c18neg_19.mzML Peak height,QC5_c18neg_25.mzML Peak height,QC7_c18neg_37.mzML Peak height,QC8_c18neg_43.mzML Peak height,QC6_c18neg_31.mzML Peak height,QC14_c18neg_79.mzML Peak height,QC13_c18neg_73.mzML Peak height,QC12_c18neg_67.mzML Peak height,QC10_c18neg_55.mzML Peak height,QC15_c18neg_85.mzML Peak height,QC11_c18neg_61.mzML Peak height,QC9_c18neg_49.mzML Peak height,
1301,539.4306430440049,4.266012,13237.358,69613.0,14721.372,18610.31,75625.516,35586.184,14612.511,24193.559,45251.19,16567.496,57946.664,19861.252,100841.625,68049.28,16936.475,73163.78,8738.672,35309.21,18144.426,23219.75,20893.941,13507.883,110008.92,10294.327,12163.007,12658.017,12573.747,16477.52,19369.387,10962.578,21265.135,19596.664,19383.885,14928.033,23718.57,16351.559,27243.488,20360.908,16079.798,20025.668,28466.428,19127.562,11605.859,20678.416,19735.158,23387.63,20625.725,15036.216,12801.136,17950.676,0,0,0,19038.799,20080.6,17359.729,19824.355,21080.975,18220.969,17326.781,14266.199,23619.451,17111.943,21476.68,19324.879,12499.914,9398.167,25160.477,77719.84,65397.83,16906.256,8745.752,10795.522,23166.717,24606.824,25138.654,25711.049,24863.11,26248.322,25938.254,25751.21,24700.404,25380.07,27273.498,27310.64,27418.719,27509.045,25771.934,
1302,573.4515387321296,4.2664046,11812.458,17001.115,6838.1455,6849.048,23450.66,13580.086,9799.416,20346.082,11809.805,4660.2134,17283.88,5877.705,10938.032,11644.734,5462.0005,9356.981,7178.0923,11107.472,4994.3296,15046.826,5589.278,6006.0073,13074.288,6847.0303,5140.4424,4437.0376,5284.334,6543.343,6004.9404,5481.367,9425.836,10787.199,7687.5903,10729.875,8439.868,7144.828,11532.774,7230.4043,7681.2734,10931.437,11708.118,9615.642,3963.741,13332.939,13068.547,9906.884,8241.27,6280.382,5731.8394,13810.186,0,0,0,8042.2817,4504.5913,8594.21,7703.1772,8205.721,9830.6,12584.881,12313.099,9067.664,11226.082,9276.986,5095.4766,9081.239,8590.569,9055.433,11205.608,9045.093,10150.552,5863.4116,5897.9653,9641.015,7764.0713,8213.891,9217.823,8340.761,8609.192,8925.203,8995.282,8756.437,8040.4863,9008.507,8939.533,9029.762,8817.027,9918.334,
1306,445.3316340522363,4.2796073,16675.654,59629.215,20112.537,23961.799,60423.43,39884.285,20387.074,35772.914,36461.562,15048.614,44232.64,20923.852,21551.25,35722.28,16334.611,39877.688,24156.793,35299.516,18276.426,34726.176,21375.607,21425.97,22759.79,26442.975,15671.892,15846.268,17947.582,25085.957,17733.88,7519.1445,7301.721,24498.082,16235.442,13395.601,34124.137,14970.723,23135.174,6696.822,18951.404,26381.854,23846.045,17897.246,7907.688,22923.176,21841.162,31519.53,24830.768,19964.125,23677.455,35992.26,0,0,0,19215.025,17417.936,35265.105,18533.156,25579.758,25296.627,32241.182,13273.385,18285.754,23210.672,25298.059,15329.707,17967.34,16683.729,17609.375,23543.46,21159.098,37685.48,15308.715,15776.213,25355.996,22139.596,24704.459,25960.676,24158.67,22641.438,23698.453,20814.186,25382.977,23344.123,23915.799,25597.42,22433.482,24575.574,23011.129,
1314,467.373496219697,4.305553,24954.8,62069.555,21777.422,29913.713,62888.555,39236.227,24261.805,41210.61,52951.68,26912.105,64873.96,20968.598,57191.75,52995.426,27777.402,57330.184,16921.07,37984.645,21140.984,40597.51,27440.096,23187.281,63782.555,18355.193,15996.514,13493.777,22976.424,28442.742,25085.555,15793.087,24752.361,24599.521,24267.326,24799.232,34550.473,26068.38,41645.973,26244.906,25982.023,24785.459,46322.64,24963.043,14401.699,43728.3,43399.344,32680.355,34167.285,17686.012,17821.244,21019.3,0,0,0,30801.203,33597.754,24162.244,30128.912,26603.027,28742.473,22961.33,25383.14,29770.992,32331.04,27076.09,29712.473,24933.47,22949.96,27268.04,57197.977,47227.863,24705.059,21214.324,20803.863,28918.613,28468.479,32745.18,32667.691,30267.057,33407.11,32211.385,30058.928,30704.486,33207.758,34031.613,31343.14,33000.06,33140.836,31898.72,
1319,591.4620020843448,4.31379,5188.5474,7741.4194,4352.5103,3877.0964,22538.047,11852.6,3756.578,25338.104,6328.905,4694.558,19543.482,6617.309,6846.8594,11509.235,6386.21,5901.0,11076.429,4900.237,4381.8203,6847.038,4109.7476,4188.461,19358.576,7102.4604,2409.2644,2784.523,5820.639,3954.3008,6189.819,4028.9292,9089.95,5102.5654,4648.0005,3386.297,3359.9907,10642.409,3719.3296,5426.518,5206.2515,10761.312,13983.539,12334.966,3720.0942,12363.493,5404.4194,4472.3633,3554.4807,3432.0361,3889.6816,13590.982,0,0,0,5350.177,6779.641,4000.0413,5323.71,3080.3232,5081.052,5867.574,3482.1255,5215.667,9002.081,3687.281,4604.934,8831.671,4321.185,3990.6177,12240.085,3993.5234,5082.8003,4191.965,7100.3867,7929.5596,5846.8657,7485.4673,6692.014,6676.087,6689.9326,7573.841,7314.459,8411.837,7653.225,7120.127,7069.283,6837.0083,7633.3105,7383.7334,
1322,647.1273866281014,4.318807,0,0,0,0,0,1617.102,0,1368.4727,0,1218.0605,1365.163,0,1243.0818,1093.8379,1136.4086,0,0,0,0,0,0,0,1223.3846,1632.3733,0,0,1546.6055,1455.2965,0,0,0,1114.8264,1056.7521,0,2094.2815,0,0,2891.797,0,1103.6959,0,1050.0449,1200.5713,0,1165.225,0,0,0,1516.6945,0,0,0,0,1205.4127,0,1026.6821,1387.3673,1102.7843,1972.1718,1005.6667,1040.9121,0,0,0,0,1032.5874,1662.8596,1661.6456,0,1546.4457,1241.1,0,0,2222.7405,28734.732,0,1012.4487,0,0,1158.9536,0,1090.8801,0,0,0,1421.1074,0,1093.6461,
1324,655.1580515224435,4.317654,0,1254.9225,0,0,1151.0006,2381.2646,0,0,0,0,2058.794,0,1243.1477,0,1140.5616,1077.9258,0,0,1093.1432,0,1236.6257,0,1270.4343,1659.9277,1122.6504,0,1723.1609,1547.8898,0,1173.9615,0,1101.2401,1048.3176,1162.0513,2705.4397,1095.3018,1249.4089,3157.5798,1014.31067,1144.5314,0,0,1082.9302,1270.8375,0,1048.9318,0,0,1404.651,0,0,0,1099.8931,0,0,1332.5195,1622.2891,0,2249.308,0,0,1197.4174,1172.341,0,1481.9614,1199.4445,1821.6598,1735.484,1204.1835,1784.0007,1094.5416,1591.0413,0,2150.1438,39734.562,0,0,0,1350.0117,1108.9009,0,1066.7756,0,1217.1991,0,1725.8436,0,0,
1334,645.1292423005023,4.319527,1236.1393,1064.3916,1072.0011,0,1208.006,2059.9153,1101.4215,1705.6377,0,0,2418.8164,1075.4313,1999.9729,1011.8659,1430.0513,1316.0024,0,1208.2544,1162.6102,0,1573.9637,0,1696.6089,1865.3932,0,0,2151.3835,1137.0588,0,1303.0048,0,1543.1425,0,0,1868.737,0,1324.0626,3853.0752,1251.2517,1149.8619,0,1189.7003,1037.6613,0,0,1241.5862,1054.4215,1116.96,1956.5024,0,0,0,1144.5981,0,1098.6088,1118.376,2250.4072,0,2510.3782,0,0,1494.1,1005.94403,0,1194.5,0,1803.5652,2153.0237,1115.9391,2461.7197,0,0,1001.3341,1939.2532,36457.99,1224.2719,1240.0685,0,1233.0889,1197.0215,1141.9248,1360.1815,1020.52313,1287.8529,0,1270.8765,1184.6617,1027.9292,
1357,445.33161689299885,4.4152265,22877.838,56999.68,23555.545,24913.01,58482.203,39340.703,24578.594,40537.0,43306.6,16803.22,55845.34,19871.38,28778.707,32100.588,17123.352,36925.47,28253.541,40897.223,19883.836,41276.01,25807.523,23220.63,30525.19,28645.174,12323.129,13400.383,23101.377,18110.76,26105.258,7230.566,7404.2812,26648.32,18962.54,16546.066,40835.39,22604.092,30305.943,9480.071,23132.037,29799.78,28866.186,17332.05,6464.549,29684.94,28972.084,38231.832,18208.89,17690.643,16496.398,35220.555,0,0,0,20457.02,15124.061,27342.902,18553.705,23550.152,23240.145,33851.086,17607.363,17581.457,24062.836,23709.271,13667.094,22074.54,20007.555,17754.193,25011.693,24251.518,30936.646,17840.85,18129.299,24316.654,23242.99,25097.748,25631.586,26712.328,24949.771,25529.191,26028.293,25807.023,28100.14,27125.037,26225.85,26326.096,25295.576,24216.088,
1358,539.430883023326,4.415617,10927.551,44579.977,13010.581,18506.033,57333.99,25128.016,11281.732,21330.088,30816.184,17535.025,44149.613,18036.33,88089.305,65047.707,17629.31,61007.297,12590.011,20934.086,16547.227,18594.562,15851.376,10200.762,98612.62,11999.698,10966.531,8925.238,16615.72,13781.357,19080.953,8031.095,17325.062,13630.974,15310.653,14125.338,15880.031,17347.908,18935.48,14594.82,14198.092,17228.525,23964.227,17302.719,6531.536,22241.088,18749.695,17398.299,14560.489,9809.535,8923.04,11482.641,0,0,0,19542.57,26269.51,10658.819,17587.09,16732.242,10720.385,11773.369,13086.163,19367.393,12655.614,14665.287,21279.168,10585.56,7589.0776,18313.158,50689.01,42369.387,13577.721,8444.797,12672.651,20276.56,18628.889,19197.885,20053.273,20912.617,20166.936,21807.488,21667.912,19709.541,20370.926,20694.725,23291.775,20759.002,19745.992,21536.79,
1363,955.972018364981,4.4281077,17481.785,70115.164,102953.27,64427.797,16100.46,76726.89,17208.582,98678.96,88956.805,18623.904,70159.21,19676.443,84687.27,72427.33,17136.02,90438.375,17031.902,73260.305,80285.7,18489.21,76404.195,18293.47,18327.066,20178.562,96901.76,71944.78,17304.58,16906.777,121919.05,15307.248,86847.73,102809.14,60789.117,62255.87,76677.32,74759.48,135463.67,19171.0,75314.51,16490.498,93019.08,102090.71,37248.297,20083.092,14012.551,20067.246,15367.853,18030.566,18127.906,83607.96,115708.914,80787.14,140128.28,101062.96,60659.895,67785.88,96557.44,17490.457,70540.25,16926.217,14711.409,99976.59,95712.46,14420.627,71523.67,69786.695,19372.314,15252.347,104045.24,13877.711,16346.842,40015.203,87884.8,65975.51,61840.156,82264.5,51730.984,87670.3,83686.51,65439.25,85332.7,19750.4,76405.66,16216.369,108939.46,18566.49,16269.861,16319.139,
1365,511.39966065081876,4.4526763,3652.2422,12404.33,3568.8347,4220.885,13301.828,5993.516,2284.5193,4046.181,8501.628,3093.6794,9159.146,3643.031,19037.443,12333.336,3475.737,11819.258,2933.1204,7089.152,4163.2407,3830.8027,3789.5557,3457.7385,22292.178,3736.8574,2229.4338,1726.6656,3048.724,3303.959,3250.8433,2085.6938,1223.4215,3127.829,2759.7297,2649.2197,3467.483,2701.275,5250.69,1122.4011,2844.1155,3796.1948,4731.673,2907.4136,1779.0012,3549.071,2804.576,3552.27,3349.4365,2414.0623,2089.6616,3284.044,0,0,0,3193.4434,3162.7554,3150.553,2775.3972,3380.0073,3130.52,3577.6084,3061.914,4184.1113,2707.6738,3872.2195,2758.2273,2110.6375,2263.57,3958.5266,12226.179,10020.579,2958.4077,2514.3306,3643.6113,4711.542,4805.3447,4376.1333,5132.2803,5498.2446,5219.7656,4669.3286,4873.8403,4871.4575,4245.68,4944.496,4457.598,4580.9473,4071.7502,4012.4583,
1368,447.347137679272,4.4994736,11653.175,18085.592,7775.156,9086.867,21241.6,15874.335,9807.76,13909.08,12547.09,7733.4956,15148.411,8223.579,14695.793,12288.858,7451.8335,14379.665,8699.609,16790.86,7602.7925,13398.149,9602.339,6111.6436,15960.96,9436.899,5997.052,5704.4507,7915.7354,8347.031,7851.168,4988.517,6981.917,10014.337,8446.67,6259.9556,9968.838,8516.052,10394.568,7885.3535,10172.97,12775.687,10331.336,11255.734,5747.7104,18982.963,14915.237,10686.116,9780.596,7095.8765,7658.936,15467.532,0,0,0,6458.7197,5939.255,10682.262,7094.5747,9811.248,9582.129,10655.878,5758.7554,9157.565,8219.482,11380.814,6909.2437,7894.0894,8792.103,8231.461,11358.062,10799.704,13009.925,7245.162,6910.8267,9937.511,9930.716,11087.259,10171.512,11033.882,10152.4375,10992.88,9697.36,10745.5625,10426.304,9989.361,9434.967,9999.386,10699.534,9775.584,
1375,493.3890275524968,4.513525,5953.37,12568.498,5175.2085,7290.3555,16066.51,13489.43,6273.467,9390.033,10237.82,6713.2437,16090.636,6178.606,15546.935,13237.248,6725.761,11205.164,4108.0654,15222.209,4685.16,8724.614,6088.2056,5771.8306,17315.482,5124.043,2893.0173,3688.0393,4870.7905,5462.416,4839.7705,3671.9233,4252.638,7932.1074,6604.677,6906.182,6394.23,5236.7446,9744.367,3535.4932,6844.367,8360.141,8902.908,6030.9644,3518.2336,9223.223,9724.986,6812.566,5720.9517,4317.801,4543.276,5763.014,0,0,0,6896.0103,5850.773,5905.768,7727.746,5979.5254,6162.113,5211.328,5362.1636,6669.146,7667.6787,8093.3286,6215.173,6442.01,4818.055,6531.6553,18063.979,10265.072,5505.935,5578.9487,5834.124,6930.915,8385.676,7071.8003,7949.421,6485.4546,7059.9453,6502.7207,8558.291,7566.745,8020.098,7169.7983,7398.5005,7218.496,7411.493,8679.294,
1392,518.1417253827017,4.530441,12353.197,11391.314,12395.414,12792.885,10945.79,13561.311,13550.629,11785.2,11410.159,10449.063,12888.72,12101.666,12742.017,12733.743,11795.613,12534.459,11671.515,11042.961,14003.516,11592.244,11528.858,14315.464,12114.309,12909.18,11777.034,12093.544,11144.511,11991.88,13289.11,12028.013,11336.975,13232.816,12333.667,13652.579,13500.11,12519.046,12742.451,11462.934,12091.862,12692.155,12651.859,13976.623,11825.644,12956.442,12752.539,11528.605,12303.519,12753.222,10986.735,12657.531,17007.756,16944.227,16293.203,11474.204,12691.388,12939.149,12866.603,11970.266,13054.013,11041.524,11448.286,11719.746,11502.762,11351.166,12515.266,12395.225,10906.089,11393.18,11553.07,13120.003,12054.614,13456.562,12145.594,13361.937,12866.013,13221.094,12482.733,11476.364,13530.646,12455.921,12350.42,12035.571,11964.736,13121.961,12466.773,12276.496,12527.281,12184.184,
1394,418.070974638612,4.5309467,26040.031,26405.03,19948.645,24378.043,27451.4,26063.607,22805.068,19352.576,20981.725,26217.408,20575.178,29628.447,23073.457,22120.28,28421.293,19703.477,28546.555,21929.502,26266.479,22852.234,26064.11,21168.902,16000.916,26057.066,24701.207,22502.174,27466.559,26658.525,27290.48,27498.094,21179.705,27105.85,27296.26,27745.176,26283.146,27076.6,23570.557,23978.994,33973.56,29216.977,19644.977,28248.146,27500.66,24216.398,25023.965,24335.225,26490.31,26939.621,29008.578,27734.71,20402.445,21630.43,17156.969,20169.398,22782.588,23990.713,22794.947,23746.008,22743.225,25875.508,27282.723,31809.242,19068.994,28621.709,28623.352,31541.76,31881.738,34708.86,25654.732,18711.215,22162.947,29036.266,26911.95,24836.31,27969.025,28607.275,24288.44,22903.225,24716.738,24992.494,25179.473,25837.664,25976.912,25436.879,25652.775,26364.195,27318.916,26167.152,
1395,416.0739286756168,4.5312,31954.264,29975.53,23569.623,26797.043,28928.586,25618.916,25963.266,19109.45,22319.672,31618.586,24020.469,33506.777,25331.74,23588.555,29281.879,20453.146,25701.066,26264.373,30710.404,22339.744,28334.443,24333.574,17155.334,24772.432,28337.295,22710.219,27884.947,30492.906,28533.934,26917.693,23450.379,29749.424,32255.719,30883.408,26691.275,26179.074,27448.887,26162.814,33645.09,30144.06,24660.527,29474.326,28285.0,29491.186,29025.555,24359.777,26021.355,28126.963,34168.707,29312.072,24436.424,23154.004,17155.498,23865.518,26231.127,28369.744,25805.178,25440.393,27165.002,26437.496,29137.865,32711.59,21360.44,29357.723,29916.756,37416.69,32258.057,33610.043,29319.23,20108.75,25890.787,31675.793,29112.86,27765.854,28347.639,28435.127,25349.508,27039.074,26021.07,29827.057,23867.936,26779.447,27519.23,27404.08,27167.203,30391.941,27657.691,27258.09,
1397,255.23264506378155,4.531137,56720.055,63554.69,29967.076,61242.355,67617.82,50532.477,44328.26,28162.807,33737.434,60908.44,39757.1,63556.727,40798.414,42800.016,58215.52,28874.457,43077.855,60612.848,58301.27,38091.68,64209.785,31076.295,17076.877,40869.76,46313.766,22043.836,51220.25,59376.508,59047.297,47917.723,41419.06,53670.426,57766.082,61141.74,42960.848,46540.01,42957.473,44024.574,83362.06,59064.977,27198.82,55720.74,58909.383,45465.902,63844.98,36301.223,52920.562,57766.805,73252.45,72759.3,6953.4146,4759.281,5488.2754,35003.457,47620.84,35622.65,44621.695,35451.33,40317.71,42217.86,51465.03,72808.1,30220.605,66757.95,56149.684,76927.914,79899.32,67845.055,64032.105,20425.197,42308.18,59494.168,58495.023,51874.57,50720.77,51005.05,51068.69,50704.3,56956.79,51708.785,52443.035,47999.09,56759.28,44971.066,49853.184,57126.32,57448.09,49972.992,
1400,669.4573831678558,4.534041,10180.32,10314.802,10020.142,11816.837,12458.22,10679.334,9776.416,11354.466,10507.197,11488.394,11271.484,12008.021,11825.32,11281.383,10515.739,10119.582,10607.899,11687.276,11829.022,11814.009,11134.42,10324.154,9535.74,11452.01,11092.848,9552.833,12103.567,11804.009,9564.322,11124.544,9940.596,10389.2295,11669.7295,11722.427,10375.405,11220.727,11484.716,11350.279,10426.35,11155.769,10348.673,9988.122,11861.262,11095.737,11377.302,11955.142,12162.759,11209.25,12542.3955,11419.163,9054.118,8779.623,9505.159,11341.525,9486.474,11232.558,9872.561,13032.572,11698.064,11288.449,10911.839,11346.342,10714.833,10875.524,10586.93,11273.249,11808.251,11979.012,10812.805,11688.373,10568.298,10560.035,11534.459,8719.436,11695.089,12162.429,10379.513,10954.134,9233.057,12556.763,11226.213,11471.48,11526.586,12632.891,11235.325,11279.459,11767.752,11429.378,
1405,393.27710887869705,4.5409846,17002.92,18290.102,10272.6045,15886.804,18634.973,16000.578,11961.01,9345.391,11771.345,17180.258,12851.143,18261.854,14354.177,13685.787,18016.684,11477.526,13055.869,14979.102,15338.664,11143.859,20002.592,10562.515,10072.167,13509.025,14109.892,9606.205,13108.244,17524.756,16208.266,14230.687,12609.663,16387.021,19887.611,18521.924,12329.997,13316.643,12531.39,13225.658,18723.664,17752.66,9987.574,13761.721,17029.117,14499.492,16483.19,11428.586,17406.557,14974.123,19428.586,19028.36,5370.1313,5492.497,6439.13,10485.521,13991.954,11138.231,12101.518,12452.598,13065.339,13845.578,15100.156,18637.592,10015.135,16989.947,16108.907,20029.375,18508.445,19505.488,19620.146,8191.821,12337.811,17236.375,18158.7,15106.335,15558.934,15624.116,14973.368,15007.192,17271.154,15239.212,15069.919,14333.897,17540.084,14922.429,15476.778,16304.618,17005.176,15789.117,
1408,955.9720505898705,4.594014,16286.266,64176.4,82249.89,64172.285,15435.552,83125.15,18065.918,78618.914,55277.695,15595.042,73281.805,15094.95,62345.15,57829.473,19607.459,88635.66,17912.113,70214.26,62876.08,15710.83,77105.11,14794.025,16911.389,17298.64,84289.52,78394.3,16633.83,15458.026,90126.984,17829.537,94939.02,62440.727,71114.27,59686.32,66964.19,80505.625,135463.67,13900.727,53268.18,16402.78,100325.09,69372.9,54089.883,15103.437,13840.614,13301.573,15367.853,18030.566,16850.018,86271.43,108832.03,70729.695,101108.49,103754.5,83531.125,53398.95,72457.016,18945.19,70540.25,15671.897,15834.793,62695.035,87108.97,12931.205,71523.67,60059.723,14163.061,15252.347,98887.08,14627.904,14886.84,38747.89,46511.55,88608.09,64880.062,67626.87,85934.36,59510.586,73811.875,76891.86,85332.7,17213.156,80236.62,17432.85,99721.22,15353.4,17636.072,17799.479,
1415,447.34709648897297,4.631302,11625.697,21686.854,7692.7554,12020.732,28753.49,18738.62,11748.752,16840.54,14030.496,8111.629,17407.469,10866.485,15925.124,15970.367,7982.18,14405.421,11559.182,18343.414,8762.43,14471.808,11450.182,7577.2246,21536.56,11041.23,7071.9727,4893.88,10186.097,11079.055,11313.152,5571.2324,7915.2725,12004.242,12800.216,10264.339,12386.817,10718.083,13032.99,7745.0356,10936.329,14644.85,12628.25,13219.341,6275.001,18291.48,16498.768,12237.952,11616.637,8722.204,8280.485,20324.502,0,0,0,8544.121,7515.218,11104.007,9494.009,10439.629,9395.274,12106.524,8078.0186,11887.267,8773.36,12606.878,7476.5435,12094.075,11128.692,10295.405,15617.344,11128.403,13398.985,7349.042,7696.7046,10568.076,11165.814,11741.951,12194.413,13025.167,11334.409,11558.599,11449.067,12388.517,13126.675,12324.57,11532.159,12041.91,13856.74,11179.063,
1416,473.36287461979384,4.6321516,5888.98,13944.082,5707.7334,6570.026,16746.498,8135.844,5029.3354,6939.781,6539.36,5318.4907,8431.905,7104.5845,9083.919,9163.001,3963.3005,8291.281,5925.825,7147.849,5919.7153,7657.2993,5835.3125,4317.587,10550.027,6901.377,4268.1997,3747.8015,8532.231,5340.29,8173.203,2992.7085,3931.0469,6371.494,5141.4414,4817.4546,6614.081,8399.479,7200.572,3912.7512,6206.3286,9045.51,6029.7095,4671.723,3168.323,7903.6646,6344.6377,8318.915,5283.8965,4104.8276,3763.7727,10754.526,0,0,0,3848.1113,4118.504,7113.167,3279.1592,4984.67,5110.108,8918.028,4816.3945,6328.567,4414.7666,6596.9146,4331.273,6695.157,5221.9233,6277.5806,8237.225,5746.763,8037.3647,7160.622,5212.041,5958.1704,6619.8115,5258.6245,7000.182,5596.526,7676.044,6375.901,7059.963,6617.044,5669.643,6342.282,7362.0195,7423.2544,7087.7163,6365.9604,
1424,473.28187541432084,4.64193,11149.506,12330.787,7845.547,10965.673,12381.203,8491.358,10313.015,6071.4316,10235.822,11275.777,7992.3535,11579.417,7876.662,6529.499,10043.645,8278.216,8775.042,9837.675,11531.724,7498.3843,12962.084,6774.0005,6490.938,7103.168,11305.852,5864.2026,10932.864,11364.296,12153.413,10132.541,8589.391,11200.854,12585.266,13066.592,8823.163,11262.453,8954.364,8544.793,12652.202,11358.362,6923.4033,10833.9795,12978.951,10749.4375,7727.427,9987.685,11470.448,12591.992,12116.45,12109.491,2316.2424,2233.6426,2691.4082,7288.298,10939.631,8039.927,7370.4966,8312.055,8761.001,10085.07,13628.201,11562.507,6376.4126,11576.189,11011.906,11385.416,11636.039,11473.0205,13841.007,5953.0957,8401.832,11971.728,10668.228,10467.074,10652.951,8885.671,10861.1875,10297.45,10689.008,10412.514,11269.486,11921.856,10649.391,10311.819,10730.304,11337.204,11340.789,9762.504,
1428,567.4621012690515,4.6425447,4465.4155,12712.334,2966.6282,3639.6702,18699.408,6907.5303,2995.3699,8238.123,5986.155,3537.097,14183.956,5736.45,12264.349,19141.146,4225.2,12143.221,2444.069,4095.2837,5132.2095,4758.248,2649.5967,2464.685,18653.812,1771.7764,2925.9612,1602.3217,3361.6523,2909.5405,3850.2146,3110.6724,4148.0107,4055.9807,4916.959,3121.6367,2889.3772,5388.5796,3839.2405,3993.9963,3738.1982,7279.025,6366.3047,5491.057,2909.9355,7270.5625,3972.1238,4533.1733,3858.3804,2049.7898,4158.659,3664.9531,0,0,0,4572.2134,8359.621,2981.111,3640.9392,2998.6455,2748.235,2477.8047,3555.1362,5380.5474,3557.518,4929.897,5810.724,3255.5715,2885.8955,4126.7866,16518.01,4683.5537,3904.7812,2793.5989,2703.674,5265.569,5505.463,6904.6973,5959.3237,6175.035,5432.1914,5239.617,5171.8545,5825.0215,6400.0015,5379.9927,5250.1123,5132.4917,5282.5244,5544.004,
1433,393.27710010407014,4.6401,15943.006,18290.102,10554.464,15872.271,19428.47,12317.197,11007.335,9345.391,10501.962,17715.916,11857.903,17224.62,11150.503,10705.106,15463.946,8927.225,14408.034,11924.847,14620.071,10658.056,20002.592,9964.355,8175.5117,10941.727,17385.762,8044.4927,16566.918,15474.014,16614.793,15447.36,13205.135,17499.652,19887.611,19144.592,14977.917,16490.06,16952.059,13272.882,20768.023,17014.547,9747.387,16077.287,18687.307,11104.009,13194.001,12212.707,18366.31,15848.822,18847.652,19028.36,4114.884,5034.34,4735.752,9386.04,14085.904,10062.296,13175.463,12389.867,12236.984,13377.184,17997.72,19354.736,6037.6084,20415.781,15138.507,17219.828,19938.67,20472.533,20925.928,8334.672,11103.691,17128.756,14189.169,14529.988,14287.25,15624.116,14030.383,15007.192,17523.99,14093.573,13978.917,14752.51,15489.568,17749.908,15959.739,17463.723,17713.596,14633.217,
