row ID,row m/z,row retention time,5109-b1-beta_c18pos_65.mzML Peak height,5101-b1-control_c18pos_82.mzML Peak height,5109-b3-beta_c18pos_81.mzML Peak height,5103-b3-lyc_c18pos_63.mzML Peak height,5108-b1-control_c18pos_71.mzML Peak height,5113-b1-beta_c18pos_53.mzML Peak height,5112-b3-beta_c18pos_56.mzML Peak height,5105-b1-lyc_c18pos_76.mzML Peak height,5110-b3-lyc_c18pos_84.mzML Peak height,5110-b1-lyc_c18pos_59.mzML Peak height,5101-b3-control_c18pos_66.mzML Peak height,5113-b3-beta_c18pos_47.mzML Peak height,5103-b1-lyc_c18pos_35.mzML Peak height,5104-b3-lyc_c18pos_32.mzML Peak height,5112-b1-beta_c18pos_34.mzML Peak height,5107-b3-beta_c18pos_28.mzML Peak height,5107-b1-beta_c18pos_29.mzML Peak height,5102-b3-control_c18pos_33.mzML Peak height,5111-b3-control_c18pos_39.mzML Peak height,5105-b3-lyc_c18pos_21.mzML Peak height,5108-b3-control_c18pos_22.mzML Peak height,5102-b1-control_c18pos_5.mzML Peak height,5111-b1-control_c18pos_4.mzML Peak height,5104-b1-lyc_c18pos_10.mzML Peak height,5115-b3-lyc_c18pos_70.mzML Peak height,5115-b1-lyc_c18pos_36.mzML Peak height,5125-b1-control_c18pos_80.mzML Peak height,5118-b1-lyc_c18pos_57.mzML Peak height,5121-b1-beta_c18pos_69.mzML Peak height,5119-b1-control_c18pos_74.mzML Peak height,5122-b3-lyc_c18pos_75.mzML Peak height,5117-b1-lyc_c18pos_46.mzML Peak height,5114-b3-beta_c18pos_23.mzML Peak height,5124-b3-control_c18pos_68.mzML Peak height,5125-b3-control_c18pos_51.mzML Peak height,5114-b1-beta_c18pos_26.mzML Peak height,5120-b1-beta_c18pos_72.mzML Peak height,5119-b3-control_c18pos_58.mzML Peak height,5121-b3-beta_c18pos_48.mzML Peak height,5116-b3-control_c18pos_20.mzML Peak height,5126-b1-beta_c18pos_62.mzML Peak height,5123-b3-control_c18pos_40.mzML Peak height,5116-b1-control_c18pos_6.mzML Peak height,5124-b1-control_c18pos_45.mzML Peak height,5117-b3-lyc_c18pos_2.mzML Peak height,5122-b1-lyc_c18pos_14.mzML Peak height,5118-b3-lyc_c18pos_9.mzML Peak height,5123-b1-control_c18pos_11.mzML Peak height,5120-b3-beta_c18pos_54.mzML Peak height,5127-b3-control_c18pos_83.mzML Peak height,5129-b1-lyc_c18pos_78.mzML Peak height,5128-b3-lyc_c18pos_60.mzML Peak height,5134-b3-beta_c18pos_64.mzML Peak height,5136-b3-beta_c18pos_77.mzML Peak height,5127-b1-control_c18pos_30.mzML Peak height,PB1_c18pos_2.mzML Peak height,5132-b3-beta_c18pos_52.mzML Peak height,5130-b3-lyc_c18pos_50.mzML Peak height,5131-b1-beta_c18pos_38.mzML Peak height,5126-b3-beta_c18pos_24.mzML Peak height,5129-b3-lyc_c18pos_16.mzML Peak height,5134-b1-beta_c18pos_42.mzML Peak height,5132-b1-beta_c18pos_41.mzML Peak height,5133-b1-control_c18pos_27.mzML Peak height,5136-b1-beta_c18pos_44.mzML Peak height,5130-b1-lyc_c18pos_17.mzML Peak height,5128-b1-lyc_c18pos_8.mzML Peak height,5135-b3-lyc_c18pos_18.mzML Peak height,5133-b3-control_c18pos_15.mzML Peak height,5131-b3-beta_c18pos_3.mzML Peak height,5135-b1-lyc_c18pos_12.mzML Peak height,QC3_c18pos_13.mzML Peak height,QC2_c18pos_7.mzML Peak height,PB3_c18pos_4.mzML Peak height,PB2_c18pos_3.mzML Peak height,QC11_c18pos_61.mzML Peak height,QC14_c18pos_79.mzML Peak height,QC9_c18pos_49.mzML Peak height,QC10_c18pos_55.mzML Peak height,QC6_c18pos_31.mzML Peak height,QC8_c18pos_43.mzML Peak height,QC5_c18pos_25.mzML Peak height,QC15_c18pos_85.mzML Peak height,QC13_c18pos_73.mzML Peak height,QC7_c18pos_37.mzML Peak height,QC12_c18pos_67.mzML Peak height,QC4_c18pos_19.mzML Peak height,QC1_c18pos_1.mzML Peak height,
1859,1559.0023942196628,2.7369282,1620.2297,0,1088.5208,3323.4446,1072.314,2290.2498,1143.6599,0,5052.6704,1513.2007,1007.0003,2287.431,7827.58,1175.5648,1011.91785,2828.8416,1816.0322,1965.3335,5948.21,0,2143.2659,1433.8063,5542.185,2000.4341,3084.0027,3146.968,3205.2424,1022.263,2146.2373,1154.2098,1972.6603,1771.6533,1510.8868,0,2694.313,2700.9685,2688.2253,1136.3202,1611.7579,1104.9166,2894.2007,0,1636.275,1713.5131,0,0,0,0,3560.1252,1276.8608,0,0,1255.3285,0,1953.7795,0,2320.5024,0,1339.9553,2298.0005,0,1094.4393,1960.4688,5573.3145,1399.375,1664.2894,1224.1191,2089.0066,1194.924,0,2604.043,1062.0046,0,0,0,1503.8477,1937.7797,1846.5729,1773.8905,1449.625,1732.9772,1572.4623,2026.9584,1859.6322,1339.009,1509.0713,1733.8624,1184.8656,
1860,1039.6724441239119,2.7351499,141075.44,43317.754,140305.47,324218.5,117582.63,232124.62,141088.62,94982.625,391584.75,179582.33,79244.61,253103.05,611053.0,137844.48,95554.914,292389.22,206222.3,209692.69,514898.53,86067.23,219227.05,141818.73,523526.06,185054.53,304109.47,330691.94,273890.06,129058.59,196147.2,145335.53,194698.64,111657.73,165048.61,80630.945,288775.9,254115.94,294419.5,131554.31,156449.66,113711.47,257214.14,33118.723,175961.33,199097.7,71552.74,103924.48,106916.45,62902.76,362175.3,137371.81,110786.555,52236.816,105214.805,111138.71,229307.16,0,253584.6,97834.12,143720.0,232186.77,20377.521,127583.75,211244.77,486338.1,145334.3,206889.23,146800.62,215226.25,129168.93,52941.094,313932.62,187261.45,188351.6,0,0,223905.64,252845.39,202283.12,210820.27,204736.95,210635.7,197256.67,269545.97,245352.94,199337.8,239457.0,201971.77,183509.67,
1861,1050.6572969713861,2.7373173,3425.4797,1655.8438,3764.2202,6146.0005,2591.2275,4926.134,4237.902,2233.4985,8458.798,3978.0503,1879.1403,5609.262,12309.551,4590.71,2333.0037,6191.0957,6183.6465,4974.795,9579.1455,1981.4119,5670.822,3331.1313,9622.9,3536.2834,5900.7627,6807.854,5993.4956,2694.6392,4556.7207,3682.7795,4554.0776,2894.939,4371.5894,2086.6597,8661.901,5557.0,7443.0503,3042.5442,3758.1494,3029.4016,5628.47,0,5143.262,5008.1196,1653.7963,2536.102,3953.5293,1397.8757,7832.212,2504.8528,2567.6116,1561.9888,3262.2979,3485.084,5555.2812,0,6607.3296,3306.0322,5105.9604,6055.747,1229.0715,3192.9255,4785.25,9673.448,4340.2236,5273.67,4346.916,5005.1216,3477.7554,1723.4677,6704.492,4044.305,4638.4575,0,0,3687.0117,4082.347,3802.6655,4086.2856,3444.1135,3858.6714,3268.2488,3949.7996,5304.339,4230.8774,4065.4993,3496.8477,4579.5796,
1862,1580.9848464133406,2.7367449,2591.293,0,1727.2908,5841.6553,1795.535,3198.032,3153.4312,1449.8534,6567.83,2628.7927,1476.5803,5049.623,13931.059,2116.1074,1540.5139,4482.944,2945.0269,2956.8054,9703.431,1428.584,3515.289,2181.864,10417.277,3212.9104,5824.886,6223.5933,4250.514,2782.21,3024.3904,2481.6667,2672.084,1846.1239,2845.9006,1054.6056,5664.576,5576.855,4617.4243,2017.0021,2255.1265,2392.8147,4007.6497,0,2691.1345,3019.8547,0,1772.5474,1605.2856,0,7366.253,1866.006,1461.45,0,1817.0946,1632.4736,3434.1487,0,4566.462,2016.7302,2536.7268,4146.5312,0,1637.6569,3308.5732,8165.9224,1808.0535,2933.8262,2291.2065,3201.1426,1623.9441,0,4722.3887,1579.4518,1521.9839,0,0,2707.4758,2558.1602,1811.6869,2309.355,1982.9132,2613.3567,1997.3088,2554.167,2609.1187,1812.6622,2561.8503,2101.9622,1501.0597,
1863,637.45469270589,2.736731,9267.76,5166.2227,11026.959,13793.009,8618.027,11966.671,11351.933,7555.243,13316.049,11294.932,7801.8076,14955.281,15695.395,10077.627,8149.5566,14042.595,12146.995,10810.036,13424.311,7613.3906,11819.771,11095.038,16328.72,12424.116,12193.976,13988.157,11967.89,8366.089,9925.964,9306.875,11168.076,8337.671,10811.396,7469.1665,12576.194,12958.391,12186.292,9373.251,8751.254,9225.2705,11909.855,4557.2295,12189.102,11327.779,6207.3657,8459.299,9258.428,6344.8647,12603.118,9403.96,8180.9536,5163.2705,7569.855,9376.583,11134.535,0,12152.49,8709.412,11779.923,11927.222,4192.228,8631.072,10806.275,14068.22,8751.032,12307.38,11886.841,11494.1,10503.267,7089.588,12239.641,11984.33,12166.169,0,1028.808,12803.126,11680.016,12606.13,10825.37,10466.597,11298.291,11316.718,10606.845,11195.862,10955.733,9599.22,12857.169,11073.895,
1864,520.3416016517306,2.7370346,2110536.5,1109171.1,1979100.4,2963231.0,1889961.0,2640069.2,2055139.4,1657068.9,3288673.0,2342234.5,1544871.2,2733944.8,3899057.8,2088323.8,1775060.2,2877745.0,2529319.2,2549623.0,3688926.0,1619129.2,2634919.8,2282589.5,3869926.5,2561905.5,2901953.5,3043047.0,2761531.5,1946526.0,2392289.5,2115590.0,2373979.8,1848844.8,2249142.2,1562848.9,2812153.8,2724826.8,2926853.2,1995404.4,2171272.0,1893128.0,2768314.8,993256.5,2445945.2,2409936.2,1574310.8,1921368.0,1914945.6,1457015.2,3119149.8,1985130.5,1766789.0,1235736.5,1777906.8,1773977.8,2640012.8,1181.8992,2686182.5,1754561.2,2164632.0,2703646.2,788520.3,1922733.2,2528055.8,3694544.2,2087716.4,2653682.5,2368014.0,2682082.2,2169549.0,1339826.6,3221582.5,2567930.8,2578088.8,1173.7656,1150.2457,2711650.0,2757794.5,2621984.2,2619159.0,2550660.8,2589947.5,2533843.8,2829340.5,2745370.0,2573440.5,2698078.8,2690600.2,2598407.0,
1867,854.4963316717605,2.7376842,1008.14746,1114.5748,0,1147.6042,1972.155,1197.4308,1338.6448,1429.8018,0,1443.3794,1985.6888,1227.4944,1213.6415,1438.4498,0,1403.0125,1847.3086,1405.5052,1405.8505,1383.5583,1615.8798,1064.0265,1299.38,1400.7145,1044.7936,1168.991,1360.0543,1151.239,0,1575.3241,1108.6832,1047.5447,1387.0905,1321.5238,0,1460.1606,1521.211,1211.5953,1586.1803,1263.2823,1385.378,0,1731.3344,1165.642,1015.18964,1742.6594,1120.1013,1281.6301,1224.7118,1297.8547,1431.0314,0,1102.2069,1555.5765,1057.5906,0,0,1113.2047,1440.6123,1520.1633,0,1039.7659,1235.4636,1530.8936,0,1431.2015,1405.7291,1192.2526,1420.4083,1356.7318,1000.2774,13349.638,14060.165,0,0,12638.223,12663.25,12426.242,13184.161,11857.454,11918.046,12761.726,12688.193,11723.164,13409.32,12233.332,13475.477,11695.633,
1869,1061.6536505633796,2.7382216,37508.34,13581.18,34310.98,67409.69,31076.463,56042.402,43123.785,26045.082,76755.84,43243.64,22285.236,56904.38,103915.14,37973.688,28399.771,63523.273,48482.49,48667.035,91308.66,23197.05,51050.55,37124.805,88028.87,44724.7,72957.91,69966.695,60242.277,36479.055,43195.887,37097.63,47151.707,29511.623,41780.066,22782.754,64947.715,63254.094,60360.953,35901.668,40668.082,30559.508,66586.93,11602.368,43641.29,51267.26,18459.926,29382.918,31644.148,20794.766,75171.94,37263.617,28805.836,19350.977,28178.723,29142.781,56736.164,0,58569.5,28733.281,42036.113,56693.664,7553.514,34406.113,52359.88,88304.01,36909.723,50035.5,39123.402,48072.72,35732.87,16659.414,62171.6,29384.926,33745.43,0,0,38162.773,39859.652,35942.96,36032.47,31871.836,36134.85,34902.625,38471.598,39806.08,32997.395,39306.492,34004.17,32339.066,
1872,558.2952652782085,2.7391365,25146.855,18298.531,25774.82,34534.82,24091.18,30579.732,26672.9,22447.826,30694.531,27635.488,23525.537,30111.98,33509.96,28716.18,24366.066,33438.055,30154.889,29530.836,32434.174,25080.441,29913.266,27420.414,32588.16,28622.693,32413.807,32103.436,27604.555,24812.396,30118.26,27629.154,28150.006,24979.547,26713.525,22484.928,29962.992,30879.93,28084.062,26621.768,26790.07,26553.242,30700.766,19086.34,28863.357,30173.256,23933.434,26614.137,26149.094,21936.621,30203.271,25950.35,25927.82,21164.494,23752.031,24366.75,32984.926,0,30385.408,27102.643,31584.264,34490.258,12372.8545,26617.836,29074.455,33232.09,27499.521,30019.0,29387.656,29158.87,26296.127,23121.178,33709.426,24079.441,25050.953,0,0,23512.504,25045.56,23857.102,24988.291,24918.285,23618.795,26580.238,24762.445,25532.145,27022.01,25812.713,23661.432,25901.58,
1873,801.987117514973,2.7391365,6660.126,2721.7368,6557.4873,8424.91,4497.756,7218.2363,6756.2456,4181.438,8718.199,6973.1436,4378.621,8073.956,13670.582,5405.701,4728.1367,8994.038,7325.8184,5927.2485,10738.84,5252.3516,8044.524,5915.677,10291.176,6691.255,8852.024,7974.96,8369.598,6207.1167,6555.1885,5078.8726,6873.5146,3991.098,6615.082,3973.9773,9299.0,9026.542,8296.016,5263.4814,6670.4785,5707.6133,8265.331,3238.0044,7334.198,6353.676,3883.631,5096.834,4665.857,3778.058,9268.12,5082.064,4757.604,3868.9592,4175.4917,4253.7397,7887.821,0,7004.4634,5514.694,6714.3374,7752.794,2321.1025,4844.9136,6526.8657,10179.52,7665.8145,6396.6865,8525.468,8686.548,6695.808,4642.5386,8161.8916,4666.069,5550.3965,0,0,5588.257,4861.189,4916.0483,5480.0,6483.2676,6147.941,6584.1123,5893.102,5594.5967,5711.0923,5374.1646,4585.3145,5896.839,
1877,1051.1585042254806,2.7383876,4586.0674,1343.82,4469.425,9527.49,3499.59,6554.69,4563.704,2434.8762,10374.275,4341.737,3405.6882,7697.0986,13635.023,4531.7485,3252.9094,7941.563,6651.2173,5153.7803,11198.08,2963.771,6050.3066,3963.2854,12125.999,4562.53,6760.041,8900.312,8067.8936,4253.0264,6327.779,3620.9434,5999.2383,3909.8516,4229.4707,2998.058,8354.78,7788.813,8728.979,4757.5703,5062.704,3015.1184,7918.676,1360.6697,5207.492,5238.7056,2080.0056,4321.6035,2850.2158,2011.6077,10510.25,3725.3027,3087.898,2074.9104,3227.8596,2565.9954,5725.398,0,8333.809,3379.56,4741.005,7153.7197,0,3418.6628,7292.708,12772.557,5393.4907,5590.571,4285.8384,5714.917,4143.419,1491.7941,7631.025,4877.0967,3729.3076,0,0,5537.3696,4972.218,4960.9214,4649.195,4131.123,4347.05,4262.3525,5752.556,5500.405,5445.844,5349.5527,5472.253,3487.542,
1880,802.4888273279754,2.740445,5628.0415,3352.0115,5191.1377,7516.6562,5558.0723,7035.0737,6519.2617,4285.3486,9222.13,6390.791,4124.0146,7697.5303,9948.471,6264.0664,5165.9556,5978.3726,6659.522,6746.4214,8694.77,5465.693,7885.0522,7082.077,11145.858,5392.322,7907.0825,7680.1196,6440.002,5519.7144,7104.142,5153.408,5969.3784,5136.039,6433.7207,3871.0293,7899.118,7995.6064,7203.402,5801.004,5214.8203,4990.168,7685.2637,2082.8716,5909.1772,6190.4004,3742.9287,4521.1904,4182.073,3262.6313,9764.624,4792.126,4416.7397,2695.937,4133.9775,5969.726,8227.807,0,6085.4917,4371.5127,5861.7515,7717.4116,1583.0576,4164.8403,6919.217,8427.021,5650.5645,8544.7705,6726.044,6056.2544,6055.75,3329.481,7567.3735,4007.6133,4918.1484,0,0,5534.61,5641.291,4283.445,4695.9834,5097.7476,4929.528,4899.92,4430.502,5062.265,4867.4844,5344.153,4517.347,3937.1467,
1881,1077.6264423501846,2.7317178,2352.1426,1133.4584,2003.0623,5291.1343,2369.6519,3133.1333,2218.6946,1718.8741,4768.6836,2558.9714,1652.177,3680.1719,6024.987,2781.6338,1842.6587,4291.598,2847.9453,3220.3142,5883.0474,1597.18,2605.3794,2146.1343,6683.925,2891.3333,3853.9268,4233.021,2971.5957,2203.114,2907.5332,2035.8228,2599.3855,2073.6123,2987.0864,1396.7084,5256.0605,4031.6018,3882.004,1801.0016,2393.361,1954.1389,4368.4077,0,2728.8367,3591.6912,1386.0475,2284.4822,1636.9847,1435.583,4642.554,2228.187,1419.169,1335.9656,1918.8008,2428.7673,4091.5,0,3868.2551,2155.217,2526.5312,3467.7903,0,1876.0143,3647.9026,4890.7793,2679.198,3295.8286,2198.3652,3480.0425,2148.6792,1128.0498,4418.3516,2343.3472,1890.9028,0,0,2403.1848,2399.0322,2475.272,2474.485,2482.0608,2393.8445,2402.3098,2276.4954,2319.1667,2405.1357,1955.1581,1676.1855,1896.8535,
1882,284.3310515564262,2.7415802,36623.19,33617.758,34452.73,41951.875,36314.64,30982.744,34834.83,38651.004,26252.803,32091.715,35959.18,36110.676,29866.191,36246.64,38324.883,36237.465,39319.742,32534.355,28653.023,38630.51,37532.332,37584.9,32753.127,36811.84,30437.975,31748.436,26138.05,29314.568,26067.598,27541.918,29901.627,27843.79,34431.965,32961.105,26695.334,35268.887,25227.521,29356.715,27206.91,30769.986,27505.504,31018.633,33087.63,27723.252,31289.105,31110.215,34910.793,32939.613,25068.9,25810.643,32731.5,31001.898,30543.678,30174.082,17879.0,21638.102,26799.13,31422.77,31116.414,29301.594,32225.518,27226.541,31020.613,32434.025,29989.777,31644.578,35553.04,27210.316,29662.473,35806.062,32555.28,34743.555,34559.184,25472.387,25560.303,29784.68,29275.904,29570.11,30786.59,33180.047,29679.03,32785.355,27544.441,28685.363,29417.027,31927.256,33371.06,36603.46,
1883,542.3218636101393,2.7422743,216674.78,170099.16,204001.77,236625.98,206212.28,232926.56,219081.53,199966.9,228504.73,218700.1,188784.23,227779.31,257579.72,216350.38,205693.5,237759.97,227634.78,228354.1,240648.89,205387.44,241760.44,217551.9,257353.17,231439.9,229417.17,239699.36,223036.19,207004.83,223181.58,208906.67,224729.14,201938.45,218767.45,192924.34,239126.69,237331.47,232036.66,210724.86,214573.9,204116.48,239210.97,151356.86,227531.02,227655.67,199457.97,216583.58,207908.67,182796.81,249018.52,206136.28,204577.28,173127.16,205750.95,207032.31,229589.1,0,241749.0,198401.48,227749.75,234509.52,122792.5,205398.86,226782.38,260938.03,208694.97,241049.34,231078.97,242829.97,213949.55,177484.45,252167.39,199657.31,200166.73,0,0,198997.64,203280.48,195611.47,206553.33,201041.36,200439.97,204777.64,203858.31,197886.55,205739.6,204321.53,207726.44,206277.56,
1884,1321.8199899080944,2.7386422,1340.7731,0,1581.9619,3823.9292,1215.2738,2716.5642,1919.9606,0,4537.634,2483.6863,1300.0652,3184.5222,8232.031,1211.4319,0,3253.4958,1349.3578,2083.5325,6103.3745,0,1833.0011,0,5288.3994,1251.2014,4458.99,3149.0625,2525.856,1122.4861,1453.7153,1302.9093,2052.6562,0,1176.6696,0,2936.202,2685.278,3433.889,1259.3287,1512.9343,1153.753,3549.004,0,1499.7555,2091.844,0,1013.5942,1118.057,0,4280.0376,1367.5394,0,0,0,0,2031.4083,0,1940.6874,0,1376.1666,1841.1626,0,1206.2722,1920.2952,6375.2754,1007.26044,1758.0425,1383.125,2703.4617,1284.9316,1024.0447,2773.407,1221.8826,1273.9406,0,0,1516.7219,1529.6841,1644.0962,1314.6589,1134.7838,1358.6849,1085.4689,1560.9883,1954.5321,1109.7307,1133.525,1216.9587,1041.9268,
1888,430.38813841704564,2.7436647,3794.3916,3751.1494,18826.596,4371.338,4074.5364,3525.1467,4232.016,4954.6274,3992.159,4791.041,4079.8599,32554.664,4400.896,4346.4053,4166.954,4486.1494,3699.0847,5451.281,5407.1772,5062.5464,4585.0244,5853.498,5002.311,5169.526,4864.8823,4370.471,4139.477,4070.4019,5231.51,4379.093,47337.195,3598.053,4649.219,4257.1665,4683.778,5529.372,17453.598,9306.395,5872.636,4096.0454,4411.6006,4670.7466,5527.5366,4609.253,16304.614,4067.1248,5248.027,4874.053,4257.0527,4545.663,4070.2334,6110.32,4322.198,4399.609,4445.449,3663.4902,4712.4585,3928.2444,5660.273,5450.1343,4968.2544,6704.4814,5904.508,7257.971,4442.277,5010.701,4676.2134,5990.495,4730.2344,4440.094,5007.5933,6511.8643,5990.7153,3853.9375,4986.588,7178.1553,4432.0103,5329.4624,4227.7314,5691.345,4664.962,5349.239,4223.8003,5300.6396,5047.57,5425.0225,6438.8594,7199.269,
1892,400.37832538063907,2.751266,7833.668,1084.0222,4185.763,1241.1096,1262.8385,0,2289.7385,1489.3468,1332.1001,2079.7693,1770.2052,1940.1488,1020.8744,1618.6575,1708.139,1404.4794,1099.4149,6121.057,1301.1935,1362.6064,1370.1998,1697.8372,1509.2332,1646.1359,1173.6995,0,1238.0801,1073.6666,1644.4078,0,2171.9453,1153.892,1260.0743,1898.6368,1264.1604,1503.4583,1293.7137,5749.4053,1094.4513,1507.5464,1514.0155,2132.2048,0,0,3223.5532,1090.9082,1295.9547,1309.5387,1309.1389,1347.4329,1043.2041,1705.1271,1148.0657,22808.287,1324.2,1596.6107,1308.2223,0,2747.5945,1570.0344,1324.3363,1180.3715,2598.434,4053.5034,1798.3918,1589.9863,1764.7196,1421.6141,1331.1877,1225.3654,1359.4447,1617.8832,2527.3167,1142.3365,1316.717,2078.7588,1217.6852,1629.841,1595.0095,1296.35,1400.0774,1965.4249,1058.7064,6215.176,1843.1129,1372.2554,3471.5188,1914.9473,
1894,428.3731619582543,2.7588787,22848.514,23399.822,19485.629,26486.852,19800.395,18547.883,19506.914,20113.309,22344.275,23299.15,25923.066,19604.986,23629.402,19688.742,20406.334,43175.395,37653.2,30743.084,36063.11,25917.14,21098.836,30646.809,47986.727,29166.719,37054.492,42695.21,28359.928,21067.967,28665.701,28569.506,22429.543,19217.451,22607.865,22494.865,21756.936,22492.01,33579.16,22434.09,20783.336,24655.375,30420.771,16645.527,26232.562,33288.305,21902.928,13536.255,24323.453,18486.902,33725.03,23096.217,22658.537,20991.031,20788.67,20927.672,30467.027,1734.0294,26789.37,26636.47,23202.922,24813.082,13001.402,29003.375,35641.152,30496.258,35804.47,37402.63,39199.94,32397.277,23699.135,16853.97,47660.07,26254.418,25670.871,2060.7317,2307.7102,27308.025,26833.676,27073.502,27108.717,27981.625,27278.201,25589.537,26006.348,28868.076,24406.686,24233.76,25934.385,26590.541,
1900,546.3994766125409,2.7786376,3003.185,3092.5579,6465.7603,2592.649,3152.0178,2960.0571,2653.4905,3049.2236,2932.0059,2523.8826,2683.7358,3459.6887,3252.6885,2655.3923,2719.3652,3576.3076,3894.9136,2937.6367,3262.3613,3900.8809,2434.0688,3564.4404,3234.9504,5485.3193,2779.022,3011.556,10802.409,3211.5762,4632.1494,2819.1912,2386.1047,2388.9177,2643.5098,3817.0464,4050.401,3092.25,2612.7354,2738.6577,4067.4692,18929.781,3789.4988,4351.5366,2831.569,5608.463,3094.0874,2804.4016,3463.4006,4476.6025,3429.72,3219.7898,2917.2415,3639.4216,3016.4387,3803.0935,4977.109,5454.3994,3545.0435,2754.0444,6986.16,4511.8145,2516.9763,3232.015,5080.9067,11564.959,5398.6284,12933.298,4495.9873,4324.3076,6695.9414,10818.088,5183.5376,4109.7876,3266.099,15420.943,7068.369,3953.8406,4627.622,3355.8633,3871.8616,3314.2705,3130.0132,3784.193,4286.966,3875.3203,3945.0376,4911.687,5773.3496,4670.7095,
1902,603.2923267317035,2.783319,3954.632,4704.037,4039.073,4336.7983,5092.3955,4131.628,3810.0356,5156.376,4709.2207,5089.9697,5111.746,3789.885,4206.06,3909.5376,3067.329,6328.3315,4140.397,6204.552,5040.7505,5044.23,4199.8994,6685.8086,7794.0347,4246.7495,4425.5205,3710.2993,7606.8564,3594.563,5542.4097,4225.7773,4864.1846,3705.1465,5189.4126,5070.248,5731.07,3873.4817,3423.4653,3834.9163,5548.9614,3374.7964,4455.8804,4682.741,4678.8896,4212.1895,5024.7856,6127.566,4173.355,4863.577,3993.5928,4884.6147,6157.106,4692.653,5258.003,4983.607,5207.1655,0,5218.9214,5168.8267,5153.6997,2931.675,5187.134,5728.7324,4278.1216,6113.2173,6041.6997,5679.0425,5983.221,5877.9634,4336.19,4689.615,5825.0186,5137.239,4915.8706,0,0,4570.0674,5280.5293,5634.032,4242.5835,4876.7666,4360.621,4823.3496,6341.6333,5274.6597,4828.283,5595.6123,4589.863,4662.5176,
1905,403.23252790114475,2.8043277,1271.7103,1254.7559,1556.9757,1106.4104,0,1266.3926,0,0,1182.5675,1265.7659,1067.2169,1186.5364,1185.1321,1394.1481,1077.0333,1061.0454,1041.4365,1212.8195,1510.7302,1571.6378,0,1348.5157,1275.1644,1276.6036,0,1124.1178,1163.8533,1379.9833,2133.0815,1090.4352,1200.9756,1128.0656,1325.6035,0,0,1229.2825,1115.1731,0,1709.0135,1420.9031,1307.7578,1359.0715,1797.3147,1224.4042,1772.4531,1177.0249,1531.5231,1561.6691,1165.3601,0,1114.5209,1023.5184,1064.2573,1688.1984,1909.4506,11413.34,1120.7638,1143.0151,1087.9797,1271.1384,1730.4742,1157.4121,1144.8286,1448.0577,1208.5983,1147.2587,1285.5516,2043.8108,1438.9382,1367.6298,1165.4978,31862.926,27214.146,1974.5172,1516.8273,25830.55,24982.686,27566.328,24416.457,26854.938,26089.004,26033.941,24634.39,27057.941,25113.883,26465.908,27737.031,29875.158,
1907,490.3386347965036,2.8299634,1722.058,1600.2611,1686.6624,1865.8599,2017.8734,2018.4445,2122.0896,1821.2982,1807.21,1702.7902,1683.7147,1878.4479,2528.1155,2055.3225,1833.888,1803.2671,2250.0146,2306.5579,1713.0447,2060.3303,2422.6465,1804.6812,2231.9414,1450.8165,1825.3219,2196.3127,1350.0381,1713.9702,2058.2476,1420.566,1512.7218,1519.99,2070.0098,1880.0223,1678.9308,2008.7509,1995.3799,1950.0663,1733.9141,2225.6519,1927.1411,1858.5807,1732.9893,2264.4062,2335.0852,2213.353,2127.946,2365.8484,1995.0007,1272.2019,1917.6945,1969.9285,1586.5741,1921.3558,2181.4817,11470.473,1689.1217,1933.9365,1664.1523,1934.2596,1841.1642,1806.3772,1446.6432,1885.1271,1857.5634,2157.9175,1675.0826,2216.0112,2523.69,2174.3735,1893.3491,25156.002,26763.418,2544.8984,2095.0913,25209.389,22730.846,21755.215,23834.668,23186.264,22168.713,23344.547,22595.734,23549.34,21519.06,21866.975,26799.29,24530.541,
1911,425.2145396148553,2.8258219,1281.2753,1310.8586,1002.764,1200.0867,1623.0969,1231.2858,1265.198,1007.4179,1597.5881,1467.9841,1342.9141,1249.8,1378.1388,1491.5352,1300.7639,1928.9691,1555.4948,1372.0234,1555.6874,1233.963,1042.0874,1858.5215,1240.1578,1179.113,1335.571,1202.5721,1174.2258,1073.3727,1372.5044,1759.3788,1123.1512,1313.2445,1444.5217,1544.9082,1139.9465,1840.1112,1387.5546,1564.8152,1353.1382,1217.3838,1329.9469,1322.5156,1731.7278,1650.1442,1331.3073,2034.1501,1671.0253,1662.9259,1169.338,1404.8353,1400.8575,1221.1818,1593.0684,0,1420.7389,10309.638,1747.9392,1462.6937,1018.2,1100.0,1644.1045,1235.5789,1323.9143,1128.0083,1171.2268,1801.302,1200.6543,1566.3888,1804.6328,1760.6233,1348.9633,20642.594,21237.314,1899.0146,1937.9551,18991.826,21597.979,19000.203,21006.568,17830.438,19526.883,19891.865,19522.58,18041.09,20390.145,18517.068,20045.451,20637.373,
